07851548;07851585;3;5;3;0.75
07772361;RE039428;3;4;2;0.5714285714285714
07772362;RE039428;3;4;2;0.5714285714285714
04265262;RE039446;5;2;2;0.5714285714285714
07786099;07786102;2;2;2;1.0
07786893;07826603;3;3;2;0.6666666666666666
07747377;07747380;2;3;2;0.8
07747378;07747380;2;3;2;0.8
07747379;07747380;2;3;2;0.8
04554441;RE039660;3;2;2;0.8
07786891;RE039526;3;2;2;0.8
07786872;RE041843;2;5;2;0.5714285714285714
06914186;07850470;3;3;2;0.6666666666666666
06914189;07850470;2;3;2;0.8
06821908;RE041989;3;4;3;0.8571428571428571
07772217;07772427;3;3;2;0.6666666666666666
05637114;RE039709;6;4;3;0.6
RE041910;RE041953;3;3;3;1.0
RE041909;RE041953;3;3;3;1.0
07772220;07812011;2;2;2;1.0
RE039641;RE041909;3;3;2;0.6666666666666666
07772220;07812012;2;2;2;1.0
RE039618;RE039619;2;2;2;1.0
06821905;RE041989;3;4;3;0.8571428571428571
RE039645;RE041909;2;3;2;0.8
05676759;RE041989;5;4;4;0.8888888888888888
07116074;07334854;3;2;2;0.8
07076657;07640429;2;3;2;0.8
07076659;07640427;4;3;2;0.5714285714285714
07772371;07851587;3;2;2;0.8
07708351;RE041126;3;3;2;0.6666666666666666
07076658;07640429;3;3;2;0.6666666666666666
05255715;06338466;2;5;2;0.5714285714285714
07076659;07640429;4;3;2;0.5714285714285714
07353683;07634933;3;3;3;1.0
07772375;07851587;4;2;2;0.6666666666666666
RE039641;RE041910;3;3;2;0.6666666666666666
07458082;07694308;4;2;2;0.6666666666666666
07458083;07694308;4;2;2;0.6666666666666666
07615466;07786665;2;3;2;0.8
07615467;07786665;2;3;2;0.8
07615468;07786665;2;3;2;0.8
07615469;07786665;2;3;2;0.8
07076660;07640425;3;3;2;0.6666666666666666
07076661;07640427;4;3;2;0.5714285714285714
07497914;07615255;2;5;2;0.5714285714285714
07076657;07640432;2;4;2;0.6666666666666666
07076662;07640427;4;3;2;0.5714285714285714
07076658;07640432;3;4;3;0.8571428571428571
07076661;07640429;4;3;3;0.8571428571428571
RE039645;RE041910;2;3;2;0.8
07076658;07640433;3;2;2;0.8
07076659;07640432;4;4;2;0.5
07076662;07640429;4;3;2;0.5714285714285714
07076667;07640425;4;3;3;0.8571428571428571
07076658;07640434;3;3;2;0.6666666666666666
07076657;07640435;2;2;2;1.0
RE039931;RE041629;2;3;2;0.8
07076658;07640436;3;2;2;0.8
07076659;07640435;4;2;2;0.6666666666666666
07076658;07640437;3;3;2;0.6666666666666666
07076657;07640438;2;2;2;1.0
07615326;07747197;2;2;2;1.0
07458080;07694310;4;2;2;0.6666666666666666
07076659;07640438;4;2;2;0.6666666666666666
07772361;07851585;3;5;3;0.75
07458080;07694311;4;3;2;0.5714285714285714
07076669;07640429;2;3;2;0.8
07772362;07851585;3;5;2;0.5
07458080;07694313;4;2;2;0.6666666666666666
07458083;07694310;4;2;2;0.6666666666666666
07458080;07694314;4;2;2;0.6666666666666666
07458083;07694311;4;3;2;0.5714285714285714
07458084;07694310;3;2;2;0.8
07458084;07694311;3;3;2;0.6666666666666666
07458083;07694314;4;2;2;0.6666666666666666
07458084;07694314;3;2;2;0.8
07772360;07851581;4;2;2;0.6666666666666666
RE041932;RE041953;3;3;3;1.0
07076661;07640432;4;4;3;0.75
07076662;07640432;4;4;3;0.75
05676715;06928750;4;3;2;0.5714285714285714
07076661;07640435;4;2;2;0.6666666666666666
05676716;06928750;4;3;2;0.5714285714285714
07076662;07640435;4;2;2;0.6666666666666666
03999610;04804044;3;2;2;0.8
07076661;07640438;4;2;2;0.6666666666666666
07076662;07640438;4;2;2;0.6666666666666666
07076669;07640432;2;4;2;0.6666666666666666
07615471;07786665;3;3;2;0.6666666666666666
07076669;07640433;2;2;2;1.0
07076669;07640434;2;3;2;0.8
RE039622;RE041942;2;4;2;0.6666666666666666
07851585;RE039428;5;4;2;0.4444444444444444
07615474;07786665;2;3;2;0.8
07076669;07640436;2;2;2;1.0
07615475;07786665;2;3;2;0.8
07076669;07640437;2;3;2;0.8
07351218;RE039449;2;4;2;0.6666666666666666
07772281;07851654;2;2;2;1.0
07772282;07851654;2;2;2;1.0
07772283;07851654;2;2;2;1.0
07772361;07851576;3;3;2;0.6666666666666666
07851548;RE039428;3;4;2;0.5714285714285714
07747304;07747323;3;2;2;0.8
04290226;05544894;2;2;2;1.0
RE039641;RE041932;3;3;2;0.6666666666666666
07747304;07747326;3;2;2;0.8
07772280;07851650;2;2;2;1.0
06953774;07615381;3;3;2;0.6666666666666666
07811978;RE039819;2;2;2;1.0
07640432;07826749;4;3;2;0.5714285714285714
06796344;07789114;2;3;2;0.8
07640435;07826749;2;3;2;0.8
07736471;07857943;5;5;3;0.6
03985063;06796330;5;3;2;0.5
06953774;07615379;3;2;2;0.8
07640438;07826749;2;3;2;0.8
07811979;RE039821;4;2;2;0.6666666666666666
07851703;RE039272;4;2;2;0.6666666666666666
07851704;RE039272;2;2;2;1.0
04529475;06821910;6;2;2;0.5
RE039645;RE041932;2;3;2;0.8
RE041942;RE041961;4;3;2;0.5714285714285714
RE041942;RE041960;4;3;3;0.8571428571428571
07772348;07851580;2;3;2;0.8
RE039622;RE041960;2;3;2;0.8
07351312;H0002134;3;4;2;0.5714285714285714
07811825;RE039977;5;2;2;0.5714285714285714
07811825;RE039978;5;2;2;0.5714285714285714
05676736;06074177;2;5;2;0.5714285714285714
07772340;07851582;6;2;2;0.5
05676739;06074177;3;5;2;0.5
05676738;06074177;2;5;2;0.5714285714285714
06532770;07654884;3;3;2;0.6666666666666666
04529475;06821906;6;3;3;0.6666666666666666
05676763;07772161;3;2;2;0.8
06821936;07772140;8;2;2;0.4
07640427;07826749;3;3;2;0.6666666666666666
06206567;07789114;2;3;2;0.8
07640429;07826749;3;3;2;0.6666666666666666
05676763;07772162;3;2;2;0.8
07851075;RE039912;3;2;2;0.8
05676763;07772165;3;4;2;0.5714285714285714
05676763;07772166;3;3;2;0.6666666666666666
RE039679;RE041911;3;4;2;0.5714285714285714
07851590;07851593;2;2;2;1.0
RE039680;RE041911;3;4;2;0.5714285714285714
07772285;07851630;6;3;3;0.6666666666666666
07326218;07786990;2;5;2;0.5714285714285714
07772346;07851570;2;2;2;1.0
RE039622;RE039653;2;6;2;0.5
07747323;07747326;2;2;2;1.0
RE039653;RE041942;6;4;4;0.8
RE039641;RE041953;3;3;2;0.6666666666666666
07851590;07851599;2;4;2;0.6666666666666666
07772285;07851635;6;2;2;0.5
07851593;07851599;2;4;2;0.6666666666666666
07851595;07851599;2;4;2;0.6666666666666666
06495277;07615309;2;3;2;0.8
06639584;07786983;2;2;2;1.0
06639584;07786984;2;2;2;1.0
06639587;07786981;2;2;2;1.0
06639587;07786983;2;2;2;1.0
05676752;06953703;2;3;2;0.8
06639587;07786984;2;2;2;1.0
07811849;RE039974;4;3;2;0.5714285714285714
07772285;07851636;6;2;2;0.5
07851069;RE039974;2;3;2;0.8
07786403;RE039913;3;3;2;0.6666666666666666
07772285;07851637;6;2;2;0.5
07772346;07851577;2;4;2;0.6666666666666666
07772285;07851638;6;2;2;0.5
RE039645;RE041953;2;3;2;0.8
07772346;07851578;2;2;2;1.0
07811993;RE039821;3;2;2;0.8
RE039707;RE041894;3;2;2;0.8
07772361;07851541;3;2;2;0.8
RE039641;RE039645;3;2;2;0.8
07772285;07851622;6;2;2;0.5
07772323;07851584;3;2;2;0.8
07772323;07851585;3;5;2;0.5
07772285;07851623;6;2;2;0.5
07772361;07851548;3;3;3;1.0
07851374;RE041989;3;4;3;0.8571428571428571
07851373;RE041989;2;4;2;0.6666666666666666
07851372;RE041989;3;4;3;0.8571428571428571
05676715;06074177;4;5;2;0.4444444444444444
05676717;06074177;2;5;2;0.5714285714285714
07851375;RE041989;2;4;2;0.6666666666666666
05676716;06074177;4;5;2;0.4444444444444444
04279886;07772371;4;3;2;0.5714285714285714
04279884;07772375;3;4;2;0.5714285714285714
04279886;07772375;4;4;2;0.5
07772362;07851548;3;3;2;0.6666666666666666
07772285;07851625;6;3;3;0.6666666666666666
07772285;07851626;6;3;3;0.6666666666666666
04279884;07772371;3;3;2;0.6666666666666666
05216132;07615379;3;2;2;0.8
RE039653;RE041961;6;3;2;0.4444444444444444
05676705;07772175;2;2;2;1.0
05216133;07615379;3;2;2;0.8
RE039653;RE041960;6;3;3;0.6666666666666666
07772320;07851573;4;3;2;0.5714285714285714
07772284;07851610;3;3;2;0.6666666666666666
07772394;07851501;2;3;2;0.8
07615490;07786665;2;3;2;0.8
07458061;07694309;3;2;2;0.8
07615488;07786665;2;3;2;0.8
07772269;07851638;3;2;2;0.8
07615489;07786665;2;3;2;0.8
06914189;07851706;2;2;2;1.0
05216132;07615381;3;3;2;0.6666666666666666
06914189;07851709;2;2;2;1.0
05216133;07615381;3;3;2;0.6666666666666666
06914182;07851701;4;4;2;0.5
07772323;07851576;3;3;2;0.6666666666666666
07076643;07640425;3;3;2;0.6666666666666666
07772361;07851539;3;3;2;0.6666666666666666
07772323;07851577;3;4;2;0.5714285714285714
07458315;07851210;2;4;2;0.6666666666666666
07076645;07640425;2;3;2;0.8
07772267;07851635;3;2;2;0.8
07772267;07851636;3;2;2;0.8
07772268;07851635;2;2;2;1.0
07772267;07851637;3;2;2;0.8
07772268;07851636;2;2;2;1.0
07772269;07851635;3;2;2;0.8
07772378;07851526;3;5;2;0.5
06914186;07851702;3;2;2;0.8
06914186;07851703;3;4;2;0.5714285714285714
07772267;07851638;3;2;2;0.8
07772268;07851637;2;2;2;1.0
07772269;07851636;3;2;2;0.8
07615487;07786665;2;3;2;0.8
06914186;07851704;3;2;2;0.8
07772268;07851638;2;2;2;1.0
07772269;07851637;3;2;2;0.8
06914188;07851702;3;2;2;0.8
05676745;07772146;6;3;2;0.4444444444444444
07772251;07851630;3;3;3;1.0
06495269;06953627;3;3;2;0.6666666666666666
07458061;07694311;3;3;2;0.6666666666666666
07772300;07851585;3;5;2;0.5
06821911;07772125;2;2;2;1.0
07747119;RE041954;3;2;2;0.8
06914196;07851706;4;2;2;0.6666666666666666
06914197;07851706;2;2;2;1.0
06914198;07851706;3;2;2;0.8
06914196;07851709;4;2;2;0.6666666666666666
06914199;07851706;2;2;2;1.0
06914197;07851709;2;2;2;1.0
06914198;07851709;3;2;2;0.8
06914199;07851709;2;2;2;1.0
07615491;07786665;3;3;2;0.6666666666666666
07615492;07786665;2;3;2;0.8
07615493;07786665;2;3;2;0.8
07772305;07851585;2;5;2;0.5714285714285714
07772307;07851585;2;5;2;0.5714285714285714
07772267;07851625;3;3;2;0.6666666666666666
07615496;07786665;2;3;2;0.8
05676752;07772135;2;3;2;0.8
07772267;07851626;3;3;2;0.6666666666666666
07615497;07786665;2;3;2;0.8
07076657;07640427;2;3;2;0.8
07772268;07851626;2;3;2;0.8
07772269;07851626;3;3;2;0.6666666666666666
06821905;07851374;3;3;2;0.6666666666666666
07851637;RE039754;2;6;2;0.5
06821905;07851375;3;2;2;0.8
07851638;RE039754;2;6;2;0.5
06821908;07851373;3;2;2;0.8
06821908;07851374;3;3;2;0.6666666666666666
06821906;07851379;3;3;2;0.6666666666666666
05951367;RE041654;2;2;2;1.0
05951366;RE041654;2;2;2;1.0
07615137;H0002134;3;4;2;0.5714285714285714
RE039147;RE039819;3;2;2;0.8
05951364;RE041654;2;2;2;1.0
04529478;07857945;4;3;2;0.5714285714285714
06821905;07851372;3;3;3;1.0
05965989;RE039341;4;2;2;0.6666666666666666
07708110;RE039330;3;2;2;0.8
07708111;RE039330;2;2;2;1.0
07708112;RE039330;2;2;2;1.0
05280635;RE040878;2;5;2;0.5714285714285714
07851654;RE039754;2;6;2;0.5
06639649;07654755;4;4;3;0.75
07851626;RE039743;3;4;2;0.5714285714285714
05255753;07850414;6;4;2;0.4
07772371;07772375;3;4;3;0.8571428571428571
07654361;07708110;2;3;2;0.8
07654361;07708111;2;2;2;1.0
07654362;07708110;2;3;2;0.8
07654361;07708112;2;2;2;1.0
07654362;07708111;2;2;2;1.0
07654362;07708112;2;2;2;1.0
07851622;RE039754;2;6;2;0.5
07851526;RE039850;5;2;2;0.5714285714285714
07851623;RE039754;2;6;2;0.5
07851635;RE039743;2;4;2;0.6666666666666666
07851636;RE039743;2;4;2;0.6666666666666666
07851625;RE039754;3;6;3;0.6666666666666666
07851626;RE039754;3;6;3;0.6666666666666666
07851637;RE039743;2;4;2;0.6666666666666666
06821911;07851336;2;3;2;0.8
07851638;RE039743;2;4;2;0.6666666666666666
06821911;07851338;2;3;2;0.8
07748605;07789256;3;3;2;0.6666666666666666
06914081;07772165;3;4;2;0.5714285714285714
07851630;RE039754;3;6;3;0.6666666666666666
07851635;RE039754;2;6;2;0.5
07851636;RE039754;2;6;2;0.5
RE039923;RE041394;3;2;2;0.8
06532703;07694482;2;2;2;1.0
07458082;RE039837;4;3;2;0.5714285714285714
07458083;RE039837;4;3;2;0.5714285714285714
07483213;07654677;6;3;3;0.6666666666666666
07640429;07747024;3;3;3;1.0
07351316;07351322;2;2;2;1.0
07351316;07351323;2;2;2;1.0
07351318;07351322;3;2;2;0.8
07351318;07351323;3;2;2;0.8
07208909;07747146;2;2;2;1.0
07640597;RE039653;3;6;3;0.6666666666666666
07640597;RE041961;3;3;2;0.6666666666666666
06796444;07483271;3;5;3;0.75
07351316;07351318;2;3;2;0.8
07850773;RE039339;3;6;2;0.4444444444444444
07850775;RE039339;4;6;3;0.6
07640433;07747024;2;3;2;0.8
07640434;07747024;3;3;2;0.6666666666666666
07326322;07351363;5;3;2;0.5
07640436;07747024;2;3;2;0.8
07640437;07747024;3;3;2;0.6666666666666666
RE039378;RE041954;2;2;2;1.0
05530216;07812273;2;2;2;1.0
07640432;07747024;4;3;3;0.8571428571428571
07155301;07844876;4;6;2;0.4
07850870;RE039246;5;3;2;0.5
07561939;07693598;2;2;2;1.0
RE039862;RE041474;2;2;2;1.0
RE039769;RE041572;3;2;2;0.8
07615408;07786665;2;3;2;0.8
07629996;07747162;2;2;2;1.0
07351322;07851203;2;3;2;0.8
07629996;07747163;2;2;2;1.0
07351323;07851203;2;3;2;0.8
06953772;RE039819;2;2;2;1.0
07497670;07654801;2;2;2;1.0
07615400;07786665;2;3;2;0.8
07629996;07747157;2;2;2;1.0
07615401;07786665;2;3;2;0.8
07629996;07747158;2;3;2;0.8
07629996;07747159;2;2;2;1.0
07615404;07786665;3;3;2;0.6666666666666666
07615405;07786665;3;3;2;0.6666666666666666
07615406;07786665;2;3;2;0.8
07640597;RE041942;3;4;3;0.8571428571428571
05387578;07772427;7;3;2;0.4
07351307;07351309;2;3;2;0.8
07615407;07786665;2;3;2;0.8
07851597;RE039821;2;2;2;1.0
07351316;07851203;2;3;2;0.8
07351318;07851203;3;3;2;0.6666666666666666
06074021;07825616;2;5;2;0.5714285714285714
07629996;07747150;2;3;2;0.8
06532700;07786612;4;2;2;0.6666666666666666
07629996;07747151;2;3;2;0.8
07629996;07747152;2;3;2;0.8
06914182;07786665;4;3;2;0.5714285714285714
07629996;07747153;2;2;2;1.0
07629996;07747154;2;2;2;1.0
07640586;RE039653;2;6;2;0.5
07640586;RE041961;2;3;2;0.8
07629996;07747148;2;2;2;1.0
07629996;07747149;2;2;2;1.0
06495270;RE039339;6;6;2;0.3333333333333333
07640588;RE041961;3;3;2;0.6666666666666666
06821910;07851379;2;3;2;0.8
07772285;07772403;6;2;2;0.5
06914196;07850470;4;3;2;0.5714285714285714
06914197;07850470;2;3;2;0.8
07772285;07772406;6;2;2;0.5
06914198;07850470;3;3;2;0.6666666666666666
06914199;07850470;2;3;2;0.8
RE039862;RE041491;2;2;2;1.0
05637114;RE040362;6;3;2;0.4444444444444444
07772403;07851636;2;2;2;1.0
07772403;07851637;2;2;2;1.0
07772403;07851638;2;2;2;1.0
07772406;07851635;2;2;2;1.0
07772406;07851636;2;2;2;1.0
07772406;07851637;2;2;2;1.0
07772406;07851638;2;2;2;1.0
05701949;07037187;5;2;2;0.5714285714285714
07772323;07772361;3;3;2;0.6666666666666666
07772323;07772362;3;3;2;0.6666666666666666
07772403;07851635;2;2;2;1.0
07772278;07772425;2;4;2;0.6666666666666666
07772403;07851626;2;3;2;0.8
07772406;07851626;2;3;2;0.8
07640384;RE039837;3;3;2;0.6666666666666666
07640586;RE041942;2;4;2;0.6666666666666666
07772340;07772352;6;6;2;0.3333333333333333
07786981;07786983;2;2;2;1.0
07786981;07786984;2;2;2;1.0
07786976;07786990;2;5;2;0.5714285714285714
07786983;07786984;2;2;2;1.0
07772304;07772393;3;3;3;1.0
07772285;07772412;6;2;2;0.5
07223833;07553617;4;2;2;0.6666666666666666
07772305;07772361;2;3;2;0.8
07826749;RE039622;3;2;2;0.8
07772307;07772361;2;3;2;0.8
07811648;07811649;5;2;2;0.5714285714285714
07772267;07772403;3;2;2;0.8
07772268;07772403;2;2;2;1.0
07772335;07772336;2;2;2;1.0
07772269;07772403;3;2;2;0.8
07826749;RE041942;3;4;2;0.5714285714285714
07772267;07772406;3;2;2;0.8
07772268;07772406;2;2;2;1.0
07772269;07772406;3;2;2;0.8
05926300;RE039378;2;2;2;1.0
07208998;RE041792;3;2;2;0.8
07825811;RE041550;2;3;2;0.8
07772300;07772361;3;3;2;0.6666666666666666
07208992;RE041792;3;2;2;0.8
06796301;07458316;3;4;2;0.5714285714285714
07826741;RE041954;3;2;2;0.8
07772269;07772412;3;2;2;0.8
06532791;07772008;3;4;2;0.5714285714285714
06532792;07772008;2;4;2;0.6666666666666666
07640637;RE039554;3;3;2;0.6666666666666666
07694410;RE039647;2;3;2;0.8
07694402;RE039647;2;3;2;0.8
07640361;RE039830;2;5;2;0.5714285714285714
06416630;RE039100;4;5;2;0.4444444444444444
07786708;07825641;2;2;2;1.0
07826749;RE041960;3;3;2;0.6666666666666666
06953785;RE039862;3;2;2;0.8
07458316;07786410;4;2;2;0.6666666666666666
05965999;RE041626;4;3;3;0.8571428571428571
07536811;07654018;2;4;2;0.6666666666666666
07640361;RE039801;2;3;2;0.8
07811646;07811660;2;3;2;0.8
07772361;07772362;3;3;2;0.6666666666666666
07458316;07786414;4;2;2;0.6666666666666666
07851505;RE039850;3;2;2;0.8
07772285;07772444;6;3;2;0.4444444444444444
07786708;07825640;2;2;2;1.0
07826749;RE039653;3;6;2;0.4444444444444444
06495209;RE039339;3;6;2;0.4444444444444444
07772394;RE039680;2;3;2;0.8
07772388;RE039696;3;2;2;0.8
05926516;07786456;2;3;2;0.8
07351312;07615137;3;3;2;0.6666666666666666
07615668;RE039532;2;8;2;0.4
07851620;RE039743;2;4;2;0.6666666666666666
07772285;RE039794;6;2;2;0.5
04804038;07850414;3;4;2;0.5714285714285714
07483016;RE039881;3;2;2;0.8
07825789;RE041617;3;3;2;0.6666666666666666
07851622;RE039707;2;3;2;0.8
07483018;RE039881;2;2;2;1.0
07851626;RE039707;3;3;2;0.6666666666666666
07851626;RE039708;3;2;2;0.8
07037038;07497946;3;2;2;0.8
07497884;RE041972;3;4;3;0.8571428571428571
05965908;07772020;2;3;2;0.8
07826761;RE039641;2;3;2;0.8
07772280;07772425;2;4;2;0.6666666666666666
07772281;07772425;2;4;2;0.6666666666666666
07772280;07772427;2;3;2;0.8
07772282;07772425;2;4;2;0.6666666666666666
07772283;07772425;2;4;2;0.6666666666666666
07851630;RE039707;3;3;3;1.0
07497649;07748420;2;3;2;0.8
07851635;RE039708;2;2;2;1.0
07851636;RE039708;2;2;2;1.0
07851637;RE039708;2;2;2;1.0
07851638;RE039708;2;2;2;1.0
07851701;RE039640;4;4;2;0.5
07772295;07772420;3;4;2;0.5714285714285714
07811990;07850962;3;3;2;0.6666666666666666
07811991;07850961;3;2;2;0.8
07811990;07850963;3;3;2;0.6666666666666666
07811991;07850962;3;3;2;0.6666666666666666
07365907;07483213;3;6;3;0.6666666666666666
07811991;07850963;3;3;2;0.6666666666666666
07694452;07827978;2;2;2;1.0
07811990;07850965;3;2;2;0.8
07811993;07850962;3;3;2;0.6666666666666666
07811990;07850966;3;3;2;0.6666666666666666
07811991;07850965;3;2;2;0.8
07811993;07850963;3;3;2;0.6666666666666666
07772305;07772420;2;4;2;0.6666666666666666
07811990;07850967;3;2;2;0.8
07811991;07850966;3;3;2;0.6666666666666666
07811990;07850968;3;2;2;0.8
07811991;07850967;3;2;2;0.8
07772307;07772420;2;4;2;0.6666666666666666
07772420;07851576;4;3;2;0.5714285714285714
07811991;07850968;3;2;2;0.8
07811993;07850966;3;3;2;0.6666666666666666
07811979;07850980;4;3;2;0.5714285714285714
07037053;07850406;2;3;2;0.8
07811990;07850961;3;2;2;0.8
07772389;07851617;2;2;2;1.0
07786831;07850471;3;2;2;0.8
07811663;07811685;2;4;2;0.6666666666666666
07365898;07629877;6;4;3;0.6
07772388;07851610;3;3;2;0.6666666666666666
07654813;RE039943;3;3;2;0.6666666666666666
07772388;07851611;3;3;2;0.6666666666666666
07811986;07850975;2;3;2;0.8
07772388;07851612;3;3;2;0.6666666666666666
07772388;07851613;3;3;2;0.6666666666666666
07693639;07693640;3;4;3;0.8571428571428571
07811989;07850976;2;3;2;0.8
07772389;07851615;2;2;2;1.0
07772300;07772420;3;4;2;0.5714285714285714
07811991;07850972;3;2;2;0.8
07811993;07850971;3;3;2;0.6666666666666666
07811990;07850975;3;3;2;0.6666666666666666
07811990;07850976;3;3;3;1.0
07811991;07850976;3;3;3;1.0
05387578;RE039887;7;3;2;0.4
07811993;07850976;3;3;2;0.6666666666666666
07390847;07615255;5;5;2;0.4
07811994;07850976;2;3;2;0.8
07811990;07850970;3;2;2;0.8
07811681;07811682;4;6;3;0.6
07811990;07850971;3;3;2;0.6666666666666666
07811991;07850970;3;2;2;0.8
07811990;07850972;3;2;2;0.8
07811991;07850971;3;3;2;0.6666666666666666
07811995;07850976;2;3;2;0.8
07772346;07851644;2;5;2;0.5714285714285714
07811999;07850975;2;3;2;0.8
07076661;07826749;4;3;2;0.5714285714285714
07076662;07826749;4;3;2;0.5714285714285714
07497632;07747157;2;2;2;1.0
07497632;07747158;2;3;2;0.8
07497632;07747159;2;2;2;1.0
07497632;07747150;2;3;2;0.8
07497632;07747151;2;3;2;0.8
07497632;07747152;2;3;2;0.8
07497632;07747153;2;2;2;1.0
07497632;07747154;2;2;2;1.0
07615275;RE039919;4;3;2;0.5714285714285714
07811979;07850962;4;3;2;0.5714285714285714
07747357;07747480;3;4;2;0.5714285714285714
07811979;07850963;4;3;2;0.5714285714285714
04529481;07615278;3;3;2;0.6666666666666666
07811979;07850966;4;3;2;0.5714285714285714
07786328;07850955;2;6;2;0.5
06532729;07458221;3;3;3;1.0
07772420;07851541;4;2;2;0.6666666666666666
07497632;07747148;2;2;2;1.0
07497632;07747149;2;2;2;1.0
07811693;07811694;2;4;2;0.6666666666666666
07851802;07855133;3;3;3;1.0
07811979;07850971;4;3;2;0.5714285714285714
07772420;07851548;4;3;3;0.8571428571428571
07390841;07615275;4;4;2;0.5
07811979;07850977;4;3;2;0.5714285714285714
07772340;07772425;6;4;2;0.4
07786403;07850861;3;3;2;0.6666666666666666
07857945;H0002134;3;4;2;0.5714285714285714
07786403;07850866;3;3;2;0.6666666666666666
07772278;RE039850;2;2;2;1.0
07786990;07826641;5;2;2;0.5714285714285714
07772444;07851510;3;2;2;0.8
07076658;07640597;3;3;2;0.6666666666666666
07076669;07640586;2;2;2;1.0
07668325;RE039330;2;2;2;1.0
06914186;07850556;3;3;2;0.6666666666666666
07772420;07851539;4;3;2;0.5714285714285714
07786307;07850955;2;6;2;0.5
07772352;07772425;6;4;2;0.4
07786308;07850955;2;6;2;0.5
07772388;07855167;3;3;3;1.0
07076657;07826749;2;3;2;0.8
07076659;07826749;4;3;2;0.5714285714285714
06953761;07615284;3;2;2;0.8
07497632;07747162;2;2;2;1.0
07497632;07747163;2;2;2;1.0
07786305;07850955;4;6;2;0.4
07772425;07851526;4;5;2;0.4444444444444444
D0597424;D0597427;2;2;2;1.0
06953756;07615284;3;2;2;0.8
04529474;07615259;5;3;3;0.75
07772449;RE039675;4;4;2;0.5
07076669;07640597;2;3;2;0.8
04554425;07812273;2;2;2;1.0
07772433;RE039682;3;4;3;0.8571428571428571
07351218;07497944;2;3;2;0.8
04975499;07772420;2;4;2;0.6666666666666666
07772323;07772420;3;4;2;0.5714285714285714
07786323;07850929;4;4;2;0.5
07811990;07850989;3;3;2;0.6666666666666666
04554420;07812273;2;2;2;1.0
07076666;07826709;6;4;2;0.4
04818635;RE039437;2;2;2;1.0
07811990;07850981;3;3;2;0.6666666666666666
07786976;07826641;2;2;2;1.0
07772394;RE039754;2;6;2;0.5
07772412;07851526;2;5;2;0.5714285714285714
07811990;07850996;3;2;2;0.8
07811990;07850997;3;2;2;0.8
07811990;07850991;3;2;2;0.8
04818648;RE039437;7;2;2;0.4444444444444444
07772425;07851505;4;3;3;0.8571428571428571
07772425;07851509;4;2;2;0.6666666666666666
07208570;07857964;6;3;2;0.4444444444444444
07365924;07483213;5;6;2;0.36363636363636365
07772125;07851802;2;3;2;0.8
03999616;07654777;4;3;2;0.5714285714285714
07786105;07786119;3;4;3;0.8571428571428571
07786106;07786119;2;4;2;0.6666666666666666
07786107;07786119;2;4;2;0.6666666666666666
07786108;07786119;2;4;2;0.6666666666666666
07786109;07786119;2;4;2;0.6666666666666666
07826730;07826731;2;2;2;1.0
07772403;RE039681;2;3;2;0.8
07483137;07747065;2;4;2;0.6666666666666666
07772403;RE041990;2;3;2;0.8
07851670;RE039685;3;3;3;1.0
07772340;RE039746;6;6;2;0.3333333333333333
07851671;RE039685;2;3;2;0.8
07772406;RE039681;2;3;2;0.8
07851672;RE039685;3;3;3;1.0
07851673;RE039685;3;3;3;1.0
07851674;RE039685;3;3;3;1.0
07772406;RE041990;2;3;2;0.8
07851675;RE039685;2;3;2;0.8
07825915;07827543;4;2;2;0.6666666666666666
07851679;RE039685;3;3;3;1.0
07772220;RE039862;2;2;2;1.0
07786105;07786106;3;2;2;0.8
07786105;07786107;3;2;2;0.8
07772388;07851682;3;4;2;0.5714285714285714
07786105;07786108;3;2;2;0.8
07786106;07786107;2;2;2;1.0
07786105;07786109;3;2;2;0.8
07786106;07786108;2;2;2;1.0
07483061;07747150;2;3;2;0.8
07786106;07786109;2;2;2;1.0
07786107;07786108;2;2;2;1.0
07483061;07747151;2;3;2;0.8
07615378;07772008;4;4;3;0.75
07786107;07786109;2;2;2;1.0
07483061;07747152;2;3;2;0.8
07786108;07786109;2;2;2;1.0
07483061;07747153;2;2;2;1.0
07772403;RE039667;2;4;2;0.6666666666666666
07850470;RE041878;3;5;3;0.75
07772406;RE039667;2;4;2;0.6666666666666666
07851681;RE039685;3;3;2;0.6666666666666666
07851670;RE039696;3;2;2;0.8
07851682;RE039685;4;3;3;0.8571428571428571
07851672;RE039696;3;2;2;0.8
07851673;RE039696;3;2;2;0.8
07851674;RE039696;3;2;2;0.8
07851679;RE039696;3;2;2;0.8
07483061;07747148;2;2;2;1.0
07483061;07747149;2;2;2;1.0
07772375;07851682;4;4;2;0.5
06953701;07850501;2;3;2;0.8
07772388;07851670;3;3;2;0.6666666666666666
07772388;07851672;3;3;2;0.6666666666666666
07772388;07851673;3;3;2;0.6666666666666666
07483061;07747162;2;2;2;1.0
07772388;07851674;3;3;2;0.6666666666666666
07483061;07747163;2;2;2;1.0
07852976;RE040673;2;4;2;0.6666666666666666
07772217;RE039887;3;3;2;0.6666666666666666
07851875;07855133;2;3;2;0.8
06914186;07654841;3;2;2;0.8
07772425;RE039682;4;4;3;0.75
07851650;RE039682;2;4;2;0.6666666666666666
07851670;RE039663;3;7;2;0.4
07772427;RE039682;3;4;2;0.5714285714285714
07851672;RE039663;3;7;2;0.4
07851673;RE039663;3;7;2;0.4
